year,sample,species,prob_exclusion,Omega
2016,89,CETE,2.826058476993855e-4,0.014527064971992515
2016,89,HOMA,0.11164865874765863,0.014527064971992515
2016,89,LEMA,3.3131002047835715e-4,0.014527064971992515
2016,89,MEEL,8.873633024881145e-5,0.014527064971992515
2016,89,MESU,0.00748811100113253,0.014527064971992515
2016,89,PAIN,0.0017371496230057992,0.014527064971992515
2016,89,PLCO,0.007644478285761092,0.014527064971992515
2016,89,POMA,0.016287504085520467,0.014527064971992515
2016,89,POMO,0.015703705534081704,0.014527064971992515
2016,89,PUPA,0.34823709285813514,0.014527064971992515
2016,89,SASO,0.44382150331171716,0.014527064971992515
2016,89,SCLA,0.022772037330446835,0.014527064971992515
2016,89,SOAS,0.0072361828751319746,0.014527064971992515
2016,89,SPRU,0.009847113430025927,0.014527064971992515
2016,90,BEMA,0.15471563984131836,0.0013257224442037798
2016,90,CETE,1.1684627001441463e-4,0.0013257224442037798
2016,90,HOMA,0.19251515750242376,0.0013257224442037798
2016,90,LEMA,4.555406020860497e-4,0.0013257224442037798
2016,90,MEEL,4.5744946524766566e-5,0.0013257224442037798
2016,90,MESU,0.08476119073000235,0.0013257224442037798
2016,90,PAIN,0.004929059084257702,0.0013257224442037798
2016,90,PLCO,0.010733029791099963,0.0013257224442037798
2016,90,POMA,0.012237262038232118,0.0013257224442037798
2016,90,POMO,0.3111443722122738,0.0013257224442037798
2016,90,PUPA,0.060652981578417406,0.0013257224442037798
2016,90,SASO,0.1546493666088213,0.0013257224442037798
2016,90,SCLA,0.011748630666748682,0.0013257224442037798
2016,90,SOAS,6.293670798136305e-4,0.0013257224442037798
2016,90,SPRU,6.658110479656744e-4,0.0013257224442037798
2016,91,BEMA,0.029149711366420063,0.006672527639968291
2016,91,CETE,3.936818415144176e-4,0.006672527639968291
2016,91,HOMA,0.30167346820538193,0.006672527639968291
2016,91,LEMA,6.686512334929739e-4,0.006672527639968291
2016,91,MEEL,1.6644344854771857e-5,0.006672527639968291
2016,91,MESU,0.008529024809441718,0.006672527639968291
2016,91,PAIN,0.0015098823793652867,0.006672527639968291
2016,91,PLCO,0.046590752200691685,0.006672527639968291
2016,91,POMA,0.00456596918943397,0.006672527639968291
2016,91,POMO,0.008000109496407823,0.006672527639968291
2016,91,PUPA,0.08664285274532262,0.006672527639968291
2016,91,SASO,0.1827184638384615,0.006672527639968291
2016,91,SCLA,0.1663603774288526,0.006672527639968291
2016,91,SOAS,0.006060898753398172,0.006672527639968291
2016,91,SPRU,0.15711951216696052,0.006672527639968291
2016,92,BEMA,0.006227853852033868,0.0019654818041567844
2016,92,CETE,6.471519215546764e-5,0.0019654818041567844
2016,92,HOMA,0.11048724518108405,0.0019654818041567844
2016,92,LEMA,3.525636612444516e-5,0.0019654818041567844
2016,92,MEEL,6.814668455786983e-7,0.0019654818041567844
2016,92,MESU,3.9556454095261283e-4,0.0019654818041567844
2016,92,PAIN,7.121358571245984e-5,0.0019654818041567844
2016,92,PLCO,0.021415773081775794,0.0019654818041567844
2016,92,POMA,9.357699269320684e-4,0.0019654818041567844
2016,92,POMO,0.004143653539112932,0.0019654818041567844
2016,92,PUPA,0.3544791438225609,0.0019654818041567844
2016,92,SASO,0.33932688907742115,0.0019654818041567844
2016,92,SCLA,0.051841509979116025,0.0019654818041567844
2016,92,SOAS,9.256712767589301e-4,0.0019654818041567844
2016,92,SPRU,0.10964905911141364,0.0019654818041567844
2016,93,BEMA,0.010850312377474284,0.09491217484779313
2016,93,CETE,0.0016670610301217166,0.09491217484779313
2016,93,HOMA,0.20568546551758488,0.09491217484779313
2016,93,LEMA,0.002414335688433748,0.09491217484779313
2016,93,MEEL,4.2416007618052156e-4,0.09491217484779313
2016,93,MESU,0.1168286097056317,0.09491217484779313
2016,93,PAIN,0.23493569213831397,0.09491217484779313
2016,93,PLCO,0.26242613451554914,0.09491217484779313
2016,93,POMA,0.04455691491369547,0.09491217484779313
2016,93,POMO,0.03648345668737255,0.09491217484779313
2016,93,PUPA,0.0032676877557381947,0.09491217484779313
2016,93,SASO,0.047442003027315646,0.09491217484779313
2016,93,SCLA,0.018277323573350764,0.09491217484779313
2016,93,SOAS,0.007230009978907935,0.09491217484779313
2016,93,SPRU,0.007510833014329412,0.09491217484779313
2016,94,BEMA,0.01754564012240911,0.001672973681252894
2016,94,CETE,5.6448099167449066e-5,0.001672973681252894
2016,94,HOMA,0.06271563511059002,0.001672973681252894
2016,94,LEMA,1.9107142926701027e-4,0.001672973681252894
2016,94,MEEL,1.392297898778946e-5,0.001672973681252894
2016,94,MESU,0.022850772706903284,0.001672973681252894
2016,94,PAIN,5.58621005658172e-4,0.001672973681252894
2016,94,PLCO,0.027246652256174526,0.001672973681252894
2016,94,POMA,0.01422592094544195,0.001672973681252894
2016,94,POMO,0.07116567654660023,0.001672973681252894
2016,94,PUPA,0.2902075128055938,0.001672973681252894
2016,94,SASO,0.4742822672981158,0.001672973681252894
2016,94,SCLA,0.0030216833265596516,0.001672973681252894
2016,94,SOAS,6.494707130411441e-4,0.001672973681252894
2016,94,SPRU,0.015268704655490024,0.001672973681252894
2016,95,BEMA,0.021152941710278247,0.013077913217302164
2016,95,CETE,6.68395220515751e-4,0.013077913217302164
2016,95,HOMA,0.15030622325511594,0.013077913217302164
2016,95,LEMA,0.0010798779874999134,0.013077913217302164
2016,95,MEEL,3.3252151619881004e-5,0.013077913217302164
2016,95,MESU,0.11216352345466077,0.013077913217302164
2016,95,PAIN,0.01799016296648358,0.013077913217302164
2016,95,PLCO,0.15105589735392158,0.013077913217302164
2016,95,POMA,0.07724894650475919,0.013077913217302164
2016,95,POMO,0.23598762160686962,0.013077913217302164
2016,95,PUPA,0.020465516166119246,0.013077913217302164
2016,95,SASO,0.1528876193326034,0.013077913217302164
2016,95,SCLA,0.051797176823623635,0.013077913217302164
2016,95,SOAS,0.005063899983148299,0.013077913217302164
2016,95,SPRU,0.0020989454827809156,0.013077913217302164
2016,96,BEMA,0.04269659211989563,0.008959311425083402
2016,96,CETE,2.4615960087245127e-4,0.008959311425083402
2016,96,HOMA,0.11604185507709128,0.008959311425083402
2016,96,LEMA,7.170020133745737e-4,0.008959311425083402
2016,96,MEEL,1.253589868746503e-5,0.008959311425083402
2016,96,MESU,0.02791335672601725,0.008959311425083402
2016,96,PAIN,0.0012054446553943269,0.008959311425083402
2016,96,PLCO,0.048628676800673676,0.008959311425083402
2016,96,POMA,0.018427764171879493,0.008959311425083402
2016,96,POMO,0.36568010888140545,0.008959311425083402
2016,96,PUPA,0.023838498070081145,0.008959311425083402
2016,96,SASO,0.17486700695577898,0.008959311425083402
2016,96,SCLA,0.1709627089047243,0.008959311425083402
2016,96,SOAS,0.0019394014969914969,0.008959311425083402
2016,96,SPRU,0.006822888627132472,0.008959311425083402
2016,97,BEMA,0.01406205821607277,0.4748134683361201
2016,97,CETE,0.007454476152738112,0.4748134683361201
2016,97,HOMA,0.07126129307321342,0.4748134683361201
2016,97,LEMA,0.008814062399227569,0.4748134683361201
2016,97,MEEL,0.002752236167244242,0.4748134683361201
2016,97,MESU,0.026112623509857324,0.4748134683361201
2016,97,PAIN,0.01749398965932671,0.4748134683361201
2016,97,PLCO,0.06869550928799174,0.4748134683361201
2016,97,POMA,0.0324218621349461,0.4748134683361201
2016,97,POMO,0.03250789288929375,0.4748134683361201
2016,97,PUPA,0.07181514167982904,0.4748134683361201
2016,97,SASO,0.09472867440555183,0.4748134683361201
2016,97,SCLA,0.1515645102201775,0.4748134683361201
2016,97,SOAS,0.1644835017011597,0.4748134683361201
2016,97,SPRU,0.23583216850337022,0.4748134683361201
2016,98,BEMA,0.004411357927118831,3.021731905713618e-4
2016,98,CETE,9.88961845580985e-5,3.021731905713618e-4
2016,98,HOMA,0.10943570463054401,3.021731905713618e-4
2016,98,LEMA,1.1048814754776894e-4,3.021731905713618e-4
2016,98,MEEL,2.674028814918794e-6,3.021731905713618e-4
2016,98,MESU,0.0010432238301312788,3.021731905713618e-4
2016,98,PAIN,2.1304211634786462e-5,3.021731905713618e-4
2016,98,PLCO,0.004495557790745325,3.021731905713618e-4
2016,98,POMA,0.0010582316039250289,3.021731905713618e-4
2016,98,POMO,0.025980348678352583,3.021731905713618e-4
2016,98,PUPA,0.3740337448587611,3.021731905713618e-4
2016,98,SASO,0.42465173052258265,3.021731905713618e-4
2016,98,SCLA,0.0396439224191822,3.021731905713618e-4
2016,98,SOAS,0.0010249566935736016,3.021731905713618e-4
2016,98,SPRU,0.013987858472527885,3.021731905713618e-4
2016,99,BEMA,0.15873993581773224,0.005529111495405652
2016,99,CETE,6.206024828167894e-4,0.005529111495405652
2016,99,HOMA,0.21416815715499815,0.005529111495405652
2016,99,LEMA,0.0012894811550369647,0.005529111495405652
2016,99,MEEL,1.9135771829333853e-5,0.005529111495405652
2016,99,MESU,0.045630734118803355,0.005529111495405652
2016,99,PAIN,0.0033643390748437363,0.005529111495405652
2016,99,PLCO,0.02693774327388849,0.005529111495405652
2016,99,POMA,0.013150466015230285,0.005529111495405652
2016,99,POMO,0.43406515941033436,0.005529111495405652
2016,99,PUPA,0.003469980447941141,0.005529111495405652
2016,99,SASO,0.05850363606276393,0.005529111495405652
2016,99,SCLA,0.011400956617533197,0.005529111495405652
2016,99,SOAS,0.002615403747578181,0.005529111495405652
2016,99,SPRU,0.026024268848669742,0.005529111495405652
2016,100,BEMA,0.1807232210891862,0.018333006410314216
2016,100,CETE,3.568512425960958e-4,0.018333006410314216
2016,100,HOMA,0.24183350583745172,0.018333006410314216
2016,100,LEMA,6.422958783238005e-4,0.018333006410314216
2016,100,MEEL,4.202284866446562e-5,0.018333006410314216
2016,100,MESU,0.18452982896128517,0.018333006410314216
2016,100,PAIN,0.043097194974446834,0.018333006410314216
2016,100,PLCO,0.08745500932171615,0.018333006410314216
2016,100,POMA,0.018889717231188777,0.018333006410314216
2016,100,POMO,0.10323856161083986,0.018333006410314216
2016,100,PUPA,0.010981084475514312,0.018333006410314216
2016,100,SASO,0.08113856642367258,0.018333006410314216
2016,100,SCLA,0.03866083497976373,0.018333006410314216
2016,100,SOAS,0.0048587336096382805,0.018333006410314216
2016,100,SPRU,0.0035525715157119267,0.018333006410314216
2017,1,BEMA,7.518492036801939e-4,0.008310618314059198
2017,1,CETE,0.00423796967335278,0.008310618314059198
2017,1,CHFU,0.006692446789934018,0.008310618314059198
2017,1,CHMI,0.022389512701198818,0.008310618314059198
2017,1,HOMA,0.06365443957947409,0.008310618314059198
2017,1,LEMA,0.046139307005173213,0.008310618314059198
2017,1,MEEL,0.06664423062992592,0.008310618314059198
2017,1,MESU,0.0896270878772003,0.008310618314059198
2017,1,PAIN,0.11177338713642145,0.008310618314059198
2017,1,PLCO,0.14253858135165007,0.008310618314059198
2017,1,POMA,0.10586547557051075,0.008310618314059198
2017,1,POMO,0.04696621748807703,0.008310618314059198
2017,1,PUPA,0.006481345881697127,0.008310618314059198
2017,1,SASO,0.27029802394450547,0.008310618314059198
2017,1,SCLA,0.01365839538880707,0.008310618314059198
2017,1,SPRU,0.002281729778391788,0.008310618314059198
2017,2,BEMA,3.876968591437978e-5,0.001334866948521583
2017,2,CETE,6.831864006385817e-4,0.001334866948521583
2017,2,CHFU,0.07736481294219184,0.001334866948521583
2017,2,CHMI,0.05211122945591099,0.001334866948521583
2017,2,HOMA,0.2765079491496729,0.001334866948521583
2017,2,LEMA,0.0851284320875453,0.001334866948521583
2017,2,MEEL,0.05619986554376839,0.001334866948521583
2017,2,MESU,0.13224845026669793,0.001334866948521583
2017,2,PAIN,0.02339929647989666,0.001334866948521583
2017,2,PLCO,0.02575584722979526,0.001334866948521583
2017,2,POMA,0.025626238001970798,0.001334866948521583
2017,2,POMO,0.06187823153227243,0.001334866948521583
2017,2,PUPA,0.0021769874729332082,0.001334866948521583
2017,2,SASO,0.08514176811970788,0.001334866948521583
2017,2,SCLA,0.09573329746398535,0.001334866948521583
2017,2,SPRU,5.638167098019384e-6,0.001334866948521583
2017,3,BEMA,1.0828819055841578e-4,0.007534246285171965
2017,3,CETE,0.0010532153950019202,0.007534246285171965
2017,3,CHFU,0.027438091292913067,0.007534246285171965
2017,3,CHMI,0.07970750003794982,0.007534246285171965
2017,3,HOMA,0.01848167554171342,0.007534246285171965
2017,3,LEMA,0.01877119766467059,0.007534246285171965
2017,3,MEEL,0.024143892231816955,0.007534246285171965
2017,3,MESU,0.008264935419102415,0.007534246285171965
2017,3,PAIN,0.044916282276232906,0.007534246285171965
2017,3,PLCO,0.20757361774716604,0.007534246285171965
2017,3,POMA,0.06987591693766498,0.007534246285171965
2017,3,POMO,0.06385347492082162,0.007534246285171965
2017,3,PUPA,0.0021902158443499954,0.007534246285171965
2017,3,SASO,0.2800713969263069,0.007534246285171965
2017,3,SCLA,0.152986429096296,0.007534246285171965
2017,3,SPRU,5.638704774349473e-4,0.007534246285171965
2017,4,BEMA,1.2787292643452804e-4,0.14430169323861197
2017,4,CETE,0.0013853072169857667,0.14430169323861197
2017,4,CHFU,0.005433055570106459,0.14430169323861197
2017,4,CHMI,0.025573702885672314,0.14430169323861197
2017,4,HOMA,0.05037162603010747,0.14430169323861197
2017,4,LEMA,0.09774590178371627,0.14430169323861197
2017,4,MEEL,0.2371840658287624,0.14430169323861197
2017,4,MESU,0.05272790487942904,0.14430169323861197
2017,4,PAIN,0.19321273752180662,0.14430169323861197
2017,4,PLCO,0.15535230897565808,0.14430169323861197
2017,4,POMA,0.11881339530319154,0.14430169323861197
2017,4,POMO,0.015720004221610115,0.14430169323861197
2017,4,PUPA,3.5681711442818323e-4,0.14430169323861197
2017,4,SASO,0.04562383832305719,0.14430169323861197
2017,4,SCLA,3.3443395640106845e-4,0.14430169323861197
2017,4,SPRU,3.702746263286369e-5,0.14430169323861197
2017,5,BEMA,3.696996726995489e-4,9.044481594351509e-4
2017,5,CETE,0.006466299340229108,9.044481594351509e-4
2017,5,CHFU,0.0062482936331014925,9.044481594351509e-4
2017,5,CHMI,0.062419942381828776,9.044481594351509e-4
2017,5,HOMA,0.06298895939836753,9.044481594351509e-4
2017,5,LEMA,0.3146632781718253,9.044481594351509e-4
2017,5,MEEL,0.08480459875114509,9.044481594351509e-4
2017,5,MESU,0.019241825598374625,9.044481594351509e-4
2017,5,PAIN,0.12571810503559813,9.044481594351509e-4
2017,5,PLCO,0.074221244397674635,9.044481594351509e-4
2017,5,POMA,0.14532699370738952,9.044481594351509e-4
2017,5,POMO,0.022277989544646177,9.044481594351509e-4
2017,5,PUPA,0.0010449355883943585,9.044481594351509e-4
2017,5,SASO,0.06997459851758489,9.044481594351509e-4
2017,5,SCLA,0.004191041329537714,9.044481594351509e-4
2017,5,SPRU,4.219493160310958e-5,9.044481594351509e-4
2017,6,BEMA,0.0029679878120065337,0.09734011712770468
2017,6,CETE,0.009730005710064785,0.09734011712770468
2017,6,CHFU,0.009521851076271891,0.09734011712770468
2017,6,CHMI,0.039163936702770685,0.09734011712770468
2017,6,HOMA,0.07317903191775267,0.09734011712770468
2017,6,LEMA,0.07434353402382735,0.09734011712770468
2017,6,MEEL,0.07685032227232332,0.09734011712770468
2017,6,MESU,0.15116772991069133,0.09734011712770468
2017,6,PAIN,0.2295038565949259,0.09734011712770468
2017,6,PLCO,0.06636801099869939,0.09734011712770468
2017,6,POMA,0.09928648281658459,0.09734011712770468
2017,6,POMO,0.10029023241018051,0.09734011712770468
2017,6,PUPA,0.005179644629591988,0.09734011712770468
2017,6,SASO,0.047879569302517876,0.09734011712770468
2017,6,SCLA,0.011818267855529403,0.09734011712770468
2017,6,SPRU,0.0027495359662618748,0.09734011712770468
2017,7,BEMA,0.0010764727810592116,0.0035402432304630868
2017,7,CETE,0.010465213234294581,0.0035402432304630868
2017,7,CHFU,0.016139704660275773,0.0035402432304630868
2017,7,CHMI,0.038092690017371915,0.0035402432304630868
2017,7,HOMA,0.06679654560063995,0.0035402432304630868
2017,7,LEMA,0.08053894611216836,0.0035402432304630868
2017,7,MEEL,0.12613838024387206,0.0035402432304630868
2017,7,MESU,0.07129307557772972,0.0035402432304630868
2017,7,PAIN,0.10871108744470065,0.0035402432304630868
2017,7,PLCO,0.08135376681650279,0.0035402432304630868
2017,7,POMA,0.15925413424578633,0.0035402432304630868
2017,7,POMO,0.10440741120343673,0.0035402432304630868
2017,7,PUPA,0.012398376330776673,0.0035402432304630868
2017,7,SASO,0.11707429389310703,0.0035402432304630868
2017,7,SCLA,0.006106027407373796,0.0035402432304630868
2017,7,SPRU,1.5387443090437734e-4,0.0035402432304630868
2017,8,BEMA,3.85951303680057e-5,0.07452437381094187
2017,8,CETE,6.201226169774808e-4,0.07452437381094187
2017,8,CHFU,0.006744583363815817,0.07452437381094187
2017,8,CHMI,0.11049134613987462,0.07452437381094187
2017,8,HOMA,0.03626727526405775,0.07452437381094187
2017,8,LEMA,0.009912507891037226,0.07452437381094187
2017,8,MEEL,0.06725083100571164,0.07452437381094187
2017,8,MESU,0.005980046296514928,0.07452437381094187
2017,8,PAIN,0.10090649527468896,0.07452437381094187
2017,8,PLCO,0.23189188624677784,0.07452437381094187
2017,8,POMA,0.07366514142337284,0.07452437381094187
2017,8,POMO,0.16202106322381923,0.07452437381094187
2017,8,PUPA,1.3584666273576399e-4,0.07452437381094187
2017,8,SASO,0.1923644704843445,0.07452437381094187
2017,8,SCLA,0.0017072593566826062,0.07452437381094187
2017,8,SPRU,2.52961922077024e-6,0.07452437381094187
2017,9,BEMA,3.554168168509166e-4,0.0036698831251117782
2017,9,CETE,0.0035125613009980025,0.0036698831251117782
2017,9,CHFU,0.005552930117067901,0.0036698831251117782
2017,9,CHMI,0.008050667522236297,0.0036698831251117782
2017,9,HOMA,0.050966412774970785,0.0036698831251117782
2017,9,LEMA,0.012916550973233699,0.0036698831251117782
2017,9,MEEL,0.01942671117429232,0.0036698831251117782
2017,9,MESU,0.02834626293455312,0.0036698831251117782
2017,9,PAIN,0.20567235888588478,0.0036698831251117782
2017,9,PLCO,0.16411853377665842,0.0036698831251117782
2017,9,POMA,0.10847172185285762,0.0036698831251117782
2017,9,POMO,0.31076646402451286,0.0036698831251117782
2017,9,PUPA,0.01040485074863647,0.0036698831251117782
2017,9,SASO,0.05379827456401793,0.0036698831251117782
2017,9,SCLA,0.014616850843298126,0.0036698831251117782
2017,9,SPRU,0.00302343168993074,0.0036698831251117782
2017,10,BEMA,9.104336832460385e-4,0.05887920535497502
2017,10,CETE,0.0034408836461473254,0.05887920535497502
2017,10,CHFU,0.01642669948705743,0.05887920535497502
2017,10,CHMI,0.07885672934312107,0.05887920535497502
2017,10,HOMA,0.13218000559817955,0.05887920535497502
2017,10,LEMA,0.10547705957259464,0.05887920535497502
2017,10,MEEL,0.16085565344235966,0.05887920535497502
2017,10,MESU,0.16066889673425375,0.05887920535497502
2017,10,PAIN,0.16225550164065575,0.05887920535497502
2017,10,PLCO,0.018106093385505354,0.05887920535497502
2017,10,POMA,0.05621506613466367,0.05887920535497502
2017,10,POMO,0.047963406133061076,0.05887920535497502
2017,10,PUPA,0.0027910733656910506,0.05887920535497502
2017,10,SASO,0.046886723943631255,0.05887920535497502
2017,10,SCLA,0.006657585204728189,0.05887920535497502
2017,10,SPRU,3.081886851041685e-4,0.05887920535497502
2017,11,BEMA,0.0013481078877095626,0.4584157694737577
2017,11,CETE,0.003129411055327422,0.4584157694737577
2017,11,CHFU,0.005370301238987209,0.4584157694737577
2017,11,CHMI,0.005961142451043024,0.4584157694737577
2017,11,HOMA,0.043464085612480594,0.4584157694737577
2017,11,LEMA,0.013438053722796663,0.4584157694737577
2017,11,MEEL,0.0317858849563946,0.4584157694737577
2017,11,MESU,0.0411698816035,0.4584157694737577
2017,11,PAIN,0.032269512753974924,0.4584157694737577
2017,11,PLCO,0.044624077556782625,0.4584157694737577
2017,11,POMA,0.09827122498081957,0.4584157694737577
2017,11,POMO,0.4003450085205507,0.4584157694737577
2017,11,PUPA,0.12042339284106694,0.4584157694737577
2017,11,SASO,0.11691723732484918,0.4584157694737577
2017,11,SCLA,0.029285740622304043,0.4584157694737577
2017,11,SPRU,0.012196936871412874,0.4584157694737577
2017,12,BEMA,2.1086603366677264e-4,4.842197034005241e-4
2017,12,CETE,1.7284278221070033e-4,4.842197034005241e-4
2017,12,CHFU,0.008938721300392664,4.842197034005241e-4
2017,12,CHMI,0.05870008398851907,4.842197034005241e-4
2017,12,HOMA,0.005562978473049681,4.842197034005241e-4
2017,12,LEMA,0.11971570146344528,4.842197034005241e-4
2017,12,MEEL,0.10150807232051304,4.842197034005241e-4
2017,12,MESU,0.09839819245876637,4.842197034005241e-4
2017,12,PAIN,0.0935808122024774,4.842197034005241e-4
2017,12,PLCO,0.08019662880109264,4.842197034005241e-4
2017,12,POMA,0.09667140397875754,4.842197034005241e-4
2017,12,POMO,0.02553743301096883,4.842197034005241e-4
2017,12,PUPA,0.0019259815690524959,4.842197034005241e-4
2017,12,SASO,0.20979901603251955,4.842197034005241e-4
2017,12,SCLA,0.09684779559892441,4.842197034005241e-4
2017,12,SPRU,0.0022334699856435564,4.842197034005241e-4
2017,13,BEMA,2.0729110726540477e-4,0.0052994684769861865
2017,13,CETE,0.002884269087243274,0.0052994684769861865
2017,13,CHFU,0.006468035136697883,0.0052994684769861865
2017,13,CHMI,0.038321707972444274,0.0052994684769861865
2017,13,HOMA,0.03792104963964318,0.0052994684769861865
2017,13,LEMA,0.0356286036319123,0.0052994684769861865
2017,13,MEEL,0.04371463260884451,0.0052994684769861865
2017,13,MESU,0.041198047300514185,0.0052994684769861865
2017,13,PAIN,0.04832563956440525,0.0052994684769861865
2017,13,PLCO,0.2226137881625569,0.0052994684769861865
2017,13,POMA,0.13624230205648763,0.0052994684769861865
2017,13,POMO,0.07815739692276338,0.0052994684769861865
2017,13,PUPA,0.0026822752545553196,0.0052994684769861865
2017,13,SASO,0.28548410480303166,0.0052994684769861865
2017,13,SCLA,0.02001509375619994,0.0052994684769861865
2017,13,SPRU,1.3576299543486352e-4,0.0052994684769861865
2017,14,BEMA,8.777019844010827e-5,0.028112774757162316
2017,14,CETE,0.0015977393181892954,0.028112774757162316
2017,14,CHFU,0.00919866848445236,0.028112774757162316
2017,14,CHMI,0.04652416080499884,0.028112774757162316
2017,14,HOMA,0.13249565335599717,0.028112774757162316
2017,14,LEMA,0.048095036218905,0.028112774757162316
2017,14,MEEL,0.08408999489631476,0.028112774757162316
2017,14,MESU,0.024709191224319846,0.028112774757162316
2017,14,PAIN,0.09127895970754792,0.028112774757162316
2017,14,PLCO,0.16577980411807067,0.028112774757162316
2017,14,POMA,0.045242834204607785,0.028112774757162316
2017,14,POMO,0.10176820708986736,0.028112774757162316
2017,14,PUPA,1.4379479421832266e-4,0.028112774757162316
2017,14,SASO,0.246921342085792,0.028112774757162316
2017,14,SCLA,0.0020547031128109647,0.028112774757162316
2017,14,SPRU,1.2140385467592572e-5,0.028112774757162316
2017,15,BEMA,4.653974309208598e-4,0.013869528288494404
2017,15,CETE,0.009041965432361012,0.013869528288494404
2017,15,CHFU,0.04244215957315342,0.013869528288494404
2017,15,CHMI,0.14027760566202027,0.013869528288494404
2017,15,HOMA,0.029518685622139055,0.013869528288494404
2017,15,LEMA,0.043170336667990986,0.013869528288494404
2017,15,MEEL,0.029180508751388688,0.013869528288494404
2017,15,MESU,0.016412586985685863,0.013869528288494404
2017,15,PAIN,0.031697454306712544,0.013869528288494404
2017,15,PLCO,0.07844238071640046,0.013869528288494404
2017,15,POMA,0.15442979155695796,0.013869528288494404
2017,15,POMO,0.14457608762977794,0.013869528288494404
2017,15,PUPA,0.0027818130209090793,0.013869528288494404
2017,15,SASO,0.2746719957368427,0.013869528288494404
2017,15,SCLA,0.002773566621098089,0.013869528288494404
2017,15,SPRU,1.1766428564100783e-4,0.013869528288494404
2017,16,BEMA,0.0011365493936750745,0.10562671253982174
2017,16,CETE,0.004494361648435938,0.10562671253982174
2017,16,CHFU,0.012682450511327801,0.10562671253982174
2017,16,CHMI,0.05620913318966278,0.10562671253982174
2017,16,HOMA,0.09815994330200901,0.10562671253982174
2017,16,LEMA,0.0723011117467725,0.10562671253982174
2017,16,MEEL,0.11072295095617068,0.10562671253982174
2017,16,MESU,0.11669212690890224,0.10562671253982174
2017,16,PAIN,0.16349308223159537,0.10562671253982174
2017,16,PLCO,0.04665213947334377,0.10562671253982174
2017,16,POMA,0.09467732896977706,0.10562671253982174
2017,16,POMO,0.12102195209530717,0.10562671253982174
2017,16,PUPA,0.005894561756119876,0.10562671253982174
2017,16,SASO,0.06918748635132459,0.10562671253982174
2017,16,SCLA,0.02395888956476854,0.10562671253982174
2017,16,SPRU,0.002715931900807561,0.10562671253982174
2017,17,BEMA,4.864559650419206e-4,0.013009193311700648
2017,17,CETE,0.0032910521966096574,0.013009193311700648
2017,17,CHFU,0.01542467509678845,0.013009193311700648
2017,17,CHMI,0.02885617300751187,0.013009193311700648
2017,17,HOMA,0.05904736446913315,0.013009193311700648
2017,17,LEMA,0.013358342086088859,0.013009193311700648
2017,17,MEEL,0.020692547645293612,0.013009193311700648
2017,17,MESU,0.022993338489479504,0.013009193311700648
2017,17,PAIN,0.09179611698219933,0.013009193311700648
2017,17,PLCO,0.026960517431202032,0.013009193311700648
2017,17,POMA,0.1737706066231618,0.013009193311700648
2017,17,POMO,0.4345239534942429,0.013009193311700648
2017,17,PUPA,0.06929807106788748,0.013009193311700648
2017,17,SASO,0.03575069966954184,0.013009193311700648
2017,17,SCLA,0.0033430611206728333,0.013009193311700648
2017,17,SPRU,4.0702465514476133e-4,0.013009193311700648
2017,18,BEMA,1.4248357430976364e-4,0.026169933894055034
2017,18,CETE,0.0011324590240589076,0.026169933894055034
2017,18,CHFU,0.014718177902561465,0.026169933894055034
2017,18,CHMI,0.05231045846159785,0.026169933894055034
2017,18,HOMA,0.03966322890857023,0.026169933894055034
2017,18,LEMA,0.026106104719965186,0.026169933894055034
2017,18,MEEL,0.064062992663379,0.026169933894055034
2017,18,MESU,0.023397585584532334,0.026169933894055034
2017,18,PAIN,0.09315321577928459,0.026169933894055034
2017,18,PLCO,0.1855311389511504,0.026169933894055034
2017,18,POMA,0.14035232222982147,0.026169933894055034
2017,18,POMO,0.10308143176273357,0.026169933894055034
2017,18,PUPA,0.0017365112000379713,0.026169933894055034
2017,18,SASO,0.25385021685551445,0.026169933894055034
2017,18,SCLA,7.091538453176655e-4,0.026169933894055034
2017,18,SPRU,5.251853716518797e-5,0.026169933894055034
2017,19,BEMA,1.631241304836806e-4,0.1068246679634142
2017,19,CETE,7.646717355945331e-4,0.1068246679634142
2017,19,CHFU,8.299045419646715e-4,0.1068246679634142
2017,19,CHMI,0.0021730314870310507,0.1068246679634142
2017,19,HOMA,0.04027752604161901,0.1068246679634142
2017,19,LEMA,0.013356971432067193,0.1068246679634142
2017,19,MEEL,0.03524539935151594,0.1068246679634142
2017,19,MESU,0.04056716820485137,0.1068246679634142
2017,19,PAIN,0.015964834501583994,0.1068246679634142
2017,19,PLCO,0.21530424687590938,0.1068246679634142
2017,19,POMA,0.1018042266035992,0.1068246679634142
2017,19,POMO,0.14787481020790447,0.1068246679634142
2017,19,PUPA,0.0027721932817270636,0.1068246679634142
2017,19,SASO,0.35821697753840953,0.1068246679634142
2017,19,SCLA,0.024235924142667613,0.1068246679634142
2017,19,SPRU,4.489899230712937e-4,0.1068246679634142
2017,20,BEMA,8.223648298069443e-4,0.0018848141728263867
2017,20,CETE,0.005509007031967594,0.0018848141728263867
2017,20,CHFU,0.028133146412530785,0.0018848141728263867
2017,20,CHMI,0.0363242047638629,0.0018848141728263867
2017,20,HOMA,0.05373541298378594,0.0018848141728263867
2017,20,LEMA,0.025628459219041676,0.0018848141728263867
2017,20,MEEL,0.05624222174330333,0.0018848141728263867
