"network_id";"node_from";"node_to";"link_type";"link_direction";"link_value";"link_units"
"mangal_908";"mangal_node_0104";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0024";"mutualism";"directed";45;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0009";"mutualism";"directed";6;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0106";"mutualism";"directed";5;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0017";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0025";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0107";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0108";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0109";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0092";"mangal_node_0009";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0092";"mangal_node_0017";"mutualism";"directed";5;"number of individual"
"mangal_908";"mangal_node_0092";"mangal_node_0010";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0092";"mangal_node_0110";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0092";"mangal_node_0111";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0091";"mangal_node_0112";"mutualism";"directed";10;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0024";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0106";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0025";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0113";"mutualism";"directed";3;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0107";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0108";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0090";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0093";"mangal_node_0024";"mutualism";"directed";3;"number of individual"
"mangal_908";"mangal_node_0093";"mangal_node_0009";"mutualism";"directed";3;"number of individual"
"mangal_908";"mangal_node_0093";"mangal_node_0106";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0093";"mangal_node_0113";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0093";"mangal_node_0004";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0024";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0009";"mutualism";"directed";4;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0025";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0094";"mangal_node_0009";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0094";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0094";"mangal_node_0017";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0094";"mangal_node_0004";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0094";"mangal_node_0114";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0095";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0095";"mangal_node_0106";"mutualism";"directed";3;"number of individual"
"mangal_908";"mangal_node_0072";"mangal_node_0024";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0072";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0072";"mangal_node_0107";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0096";"mangal_node_0009";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0096";"mangal_node_0025";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0097";"mangal_node_0009";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0097";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0098";"mangal_node_0112";"mutualism";"directed";2;"number of individual"
"mangal_908";"mangal_node_0099";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0099";"mangal_node_0025";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0100";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0100";"mangal_node_0004";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0106";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0017";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0101";"mangal_node_0107";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0102";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0103";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0105";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0017";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0106";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0003";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0024";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0112";"mutualism";"directed";1;"number of individual"
"mangal_908";"mangal_node_0090";"mangal_node_0009";"mutualism";"directed";1;"number of individual"
"mangal_909";"mangal_node_0115";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0203";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0115";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0116";"mangal_node_0208";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0203";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0210";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0117";"mangal_node_0208";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0203";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0118";"mangal_node_0212";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0203";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0214";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0003";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0053";"mangal_node_0215";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0203";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0119";"mangal_node_0214";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0120";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0121";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0216";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0123";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0123";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0123";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0123";"mangal_node_0214";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0123";"mangal_node_0215";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0216";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0212";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0208";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0214";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0003";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0134";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0134";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0134";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0135";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0135";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0135";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0136";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0136";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0136";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0137";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0137";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0137";"mangal_node_0209";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0138";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0138";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0138";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0216";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0122";"mangal_node_0217";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0139";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0139";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0140";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0140";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0141";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0141";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0142";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0142";"mangal_node_0003";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0143";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0143";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0144";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0144";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0145";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0145";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0146";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0146";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0057";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0057";"mangal_node_0210";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0147";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0147";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0148";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0148";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0149";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0149";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0204";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0150";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0150";"mangal_node_0215";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0151";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0152";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0153";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0154";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0154";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0154";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0154";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0154";"mangal_node_0210";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0155";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0156";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0156";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0156";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0157";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0158";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0159";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0160";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0064";"mangal_node_0208";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0064";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0064";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0161";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0162";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0163";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0040";"mangal_node_0023";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0164";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0164";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0165";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0166";"mangal_node_0003";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0167";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0168";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0169";"mangal_node_0210";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0044";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0084";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0084";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0124";"mangal_node_0216";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0211";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0202";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0125";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0126";"mangal_node_0212";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0127";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0128";"mangal_node_0208";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0201";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0129";"mangal_node_0017";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0130";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0131";"mangal_node_0207";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0025";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0213";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0090";"mangal_node_0113";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0205";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0206";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0132";"mangal_node_0004";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0200";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0214";"mutualism";"directed";1;NA
"mangal_909";"mangal_node_0133";"mangal_node_0003";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1333";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1345";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1346";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1347";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1348";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1349";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1339";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1340";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1350";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1351";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1342";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1352";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1353";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_1354";"mangal_node_0980";"mutualism";"directed";1;NA
"mangal_19";"mangal_node_0090";"mangal_node_0980";"mutualism";"directed";1;NA
