diagonal
1.8805265426635742e-4
0.0031465888023376465
0.0019755959510803223
0.0073456913232803345
0.008491680026054382
0.022755146026611328
0.001665845513343811
0.008296102285385132
0.3063287287950516
0.009226053953170776
0.012327343225479126
0.01523067057132721
0.017452865839004517
0.03573302924633026
0.0030798017978668213
