diagonal
0.048867984257057406
0.015642889009145768
0.08956851562328437
0.015199388648996098
0.05490089641922692
0.09083457070215753
0.012171556296140116
0.008658203656699327
0.0017178832607560525
4.491823987186293e-4
0.00398636009657239
0.0445994381698184
0.01190653101923932
0.07629151710771101
0.007512656753228219
0.012789855060956704
0.01244367378994752
0.048480365269473136
