network_id,node_from,node_to,link_type,link_direction,link_value,link_units,taxonomy_name_from,taxonomy_rank_from,kingdom_from,taxonomy_name_to,taxonomy_rank_to,kingdom_to
mangal_1386,mangal_node_3641,mangal_node_3648,mutualism,undirected,2.333333333333,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1386,mangal_node_3732,mangal_node_3648,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1386,mangal_node_3732,mangal_node_3652,mutualism,undirected,5,NA,Grindelia hirsutula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3643,mutualism,undirected,6,NA,Helminthotheca echioides,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1386,mangal_node_3675,mangal_node_2186,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Syritta pipiens,species,Animalia
mangal_1386,mangal_node_3118,mangal_node_3649,mutualism,undirected,2,NA,Erodium cicutarium,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3656,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1386,mangal_node_3118,mangal_node_3722,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1386,mangal_node_3675,mangal_node_3691,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Allograpta exotica,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_0090,mutualism,undirected,1,NA,Prunus ilicifolia,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1386,mangal_node_3651,mangal_node_3638,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3648,mutualism,undirected,5,NA,Helminthotheca echioides,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1386,mangal_node_3647,mangal_node_3652,mutualism,undirected,2.5,NA,Centaurea solstitialis,species,Plantae,Halictus ligatus,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3643,mutualism,undirected,5,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_3643,mutualism,undirected,1,NA,Prunus ilicifolia,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3649,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3710,mutualism,undirected,3.5,NA,Helminthotheca echioides,species,Plantae,Melissodes lupina,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3645,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Syritta flaviventris,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3691,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Allograpta exotica,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_3666,mutualism,undirected,2,NA,Prunus ilicifolia,species,Plantae,Andrena candida,species,Animalia
mangal_1386,mangal_node_3675,mangal_node_3774,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Allograpta micrura,species,Animalia
mangal_1386,mangal_node_3773,mangal_node_3638,mutualism,undirected,1,NA,Amsinckia intermedia,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1386,mangal_node_3640,mangal_node_3648,mutualism,undirected,2,NA,Lactuca serriola,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3652,mutualism,undirected,3,NA,Helminthotheca echioides,species,Plantae,Halictus ligatus,species,Animalia
mangal_1386,mangal_node_3647,mangal_node_3643,mutualism,undirected,2,NA,Centaurea solstitialis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_1427,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3649,mutualism,undirected,1.5,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1386,mangal_node_3732,mangal_node_3710,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Melissodes lupina,species,Animalia
mangal_1386,mangal_node_3118,mangal_node_3654,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1386,mangal_node_3695,mangal_node_3691,mutualism,undirected,1,NA,Sambucus mexicana,NA,Plantae,Allograpta exotica,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_3772,mutualism,undirected,1,NA,Prunus ilicifolia,species,Plantae,Andrena knuthiana,species,Animalia
mangal_1386,mangal_node_3647,mangal_node_3727,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Xeromelecta californica,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3638,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1386,mangal_node_3647,mangal_node_3648,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_3735,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Ceratina acantha,species,Animalia
mangal_1386,mangal_node_3641,mangal_node_0090,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1386,mangal_node_3675,mangal_node_3643,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_2186,mutualism,undirected,1,NA,Prunus ilicifolia,species,Plantae,Syritta pipiens,species,Animalia
mangal_1386,mangal_node_3647,mangal_node_3710,mutualism,undirected,2,NA,Centaurea solstitialis,species,Plantae,Melissodes lupina,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_3656,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1386,mangal_node_3680,mangal_node_3722,mutualism,undirected,4,NA,Prunus ilicifolia,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1386,mangal_node_3651,mangal_node_0090,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1386,mangal_node_3680,mangal_node_2866,mutualism,undirected,1,NA,Prunus ilicifolia,species,Plantae,Nomada,genus,Animalia
mangal_1347,mangal_node_3641,mangal_node_3648,mutualism,undirected,10,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3642,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3652,mutualism,undirected,8,NA,Convolvulus arvensis,species,Plantae,Halictus ligatus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3643,mutualism,undirected,13,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_1427,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1347,mangal_node_3674,mangal_node_3649,mutualism,undirected,10,NA,Polygonum arenastrum,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3654,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eupeodes volucris,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3717,mutualism,undirected,1,NA,Brassica,genus,Plantae,Megachile apicalis,species,Animalia
mangal_1347,mangal_node_3647,mangal_node_3681,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1347,mangal_node_3715,mangal_node_3658,mutualism,undirected,1,NA,Plantago lanceolata,species,Plantae,Platycheirus quadratus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3638,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1347,mangal_node_3749,mangal_node_3648,mutualism,undirected,3,NA,Medicago sativa,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3652,mutualism,undirected,5,NA,Brassica,genus,Plantae,Halictus ligatus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_0090,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1347,mangal_node_3749,mangal_node_3643,mutualism,undirected,6,NA,Medicago sativa,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3649,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3715,mangal_node_3649,mutualism,undirected,2,NA,Plantago lanceolata,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3722,mutualism,undirected,2,NA,Brassica,genus,Plantae,Platycheirus stegnus,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3681,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1347,mangal_node_3742,mangal_node_3670,mutualism,undirected,1,NA,Carduus pycnocephalus,species,Plantae,Anthophora urbana,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3638,mutualism,undirected,2,NA,Brassica,genus,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1347,mangal_node_3689,mangal_node_3648,mutualism,undirected,2,NA,Lepidium latifolium,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1347,mangal_node_3674,mangal_node_3642,mutualism,undirected,2,NA,Polygonum arenastrum,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1347,mangal_node_3647,mangal_node_3652,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Halictus ligatus,species,Animalia
mangal_1347,mangal_node_3647,mangal_node_3643,mutualism,undirected,2,NA,Centaurea solstitialis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3649,mutualism,undirected,3,NA,Brassica,genus,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3762,mangal_node_3649,mutualism,undirected,1,NA,Malva neglecta,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3689,mangal_node_3654,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3681,mutualism,undirected,1,NA,Brassica,genus,Plantae,Hylaeus mesillae,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3691,mutualism,undirected,1,NA,Brassica,genus,Plantae,Allograpta exotica,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3648,mutualism,undirected,3,NA,Brassica,genus,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3642,mutualism,undirected,2,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1347,mangal_node_3742,mangal_node_3652,mutualism,undirected,1,NA,Carduus pycnocephalus,species,Plantae,Halictus ligatus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3643,mutualism,undirected,4,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_1427,mutualism,undirected,1,NA,Brassica,genus,Plantae,Helophilus latifrons,species,Animalia
mangal_1347,mangal_node_3689,mangal_node_3649,mutualism,undirected,2,NA,Lepidium latifolium,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1347,mangal_node_3636,mangal_node_3710,mutualism,undirected,1,NA,Brassica,genus,Plantae,Melissodes lupina,species,Animalia
mangal_1347,mangal_node_3689,mangal_node_3722,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1347,mangal_node_3689,mangal_node_3681,mutualism,undirected,4,NA,Lepidium latifolium,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1347,mangal_node_3641,mangal_node_3646,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Cheilosia aenea,species,Animalia
mangal_1360,mangal_node_3651,mangal_node_3728,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Ceratina nanula,species,Animalia
mangal_1360,mangal_node_3641,mangal_node_3648,mutualism,undirected,17,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1360,mangal_node_3709,mangal_node_3735,mutualism,undirected,1,NA,Rosa californica,species,Plantae,Ceratina acantha,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3676,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1360,mangal_node_1217,mangal_node_3643,mutualism,undirected,2,NA,Portulaca oleracea,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1360,mangal_node_3641,mangal_node_3722,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3702,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Melissodes stearnsi,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3648,mutualism,undirected,7,NA,Grindelia camporum,NA,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1360,mangal_node_3675,mangal_node_3642,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3662,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Megachile rotundata,species,Animalia
mangal_1360,mangal_node_3675,mangal_node_2186,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Syritta pipiens,species,Animalia
mangal_1360,mangal_node_3738,mangal_node_3648,mutualism,undirected,1,NA,Atriplex lentiformis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3642,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Paragus haemorrhous,species,Animalia
mangal_1360,mangal_node_3641,mangal_node_0090,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1360,mangal_node_3675,mangal_node_3643,mutualism,undirected,2,NA,Heteromeles arbutifolia,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1360,mangal_node_3675,mangal_node_3722,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1360,mangal_node_3641,mangal_node_0090,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1360,mangal_node_3675,mangal_node_3648,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3652,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Halictus ligatus,species,Animalia
mangal_1360,mangal_node_3641,mangal_node_3643,mutualism,undirected,5,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1360,mangal_node_3711,mangal_node_3710,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Melissodes lupina,species,Animalia
mangal_1360,mangal_node_3675,mangal_node_3681,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_0090,mutualism,undirected,6,NA,Grindelia hirsutula,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1394,mangal_node_3776,mangal_node_3642,mutualism,undirected,1,NA,Lythrum californicum,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1394,mangal_node_3661,mangal_node_2186,mutualism,undirected,1,NA,Ceanothus,genus,Plantae,Syritta pipiens,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3649,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1394,mangal_node_3661,mangal_node_3722,mutualism,undirected,1,NA,Ceanothus,genus,Plantae,Platycheirus stegnus,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3759,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Megachile fidelis,species,Animalia
mangal_1394,mangal_node_3667,mangal_node_3642,mutualism,undirected,2,NA,Eriogonum fasciculatum,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1394,mangal_node_3776,mangal_node_3643,mutualism,undirected,1,NA,Lythrum californicum,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1394,mangal_node_3651,mangal_node_3649,mutualism,undirected,2,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1394,mangal_node_3661,mangal_node_3656,mutualism,undirected,1,NA,Ceanothus,genus,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_0090,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1394,mangal_node_3641,mangal_node_3642,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1394,mangal_node_3661,mangal_node_3639,mutualism,undirected,2,NA,Ceanothus,genus,Plantae,Bombus melanopygus,species,Animalia
mangal_1394,mangal_node_3641,mangal_node_3649,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3710,mutualism,undirected,11,NA,Grindelia hirsutula,species,Plantae,Melissodes lupina,species,Animalia
mangal_1394,mangal_node_3667,mangal_node_3775,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Heriades occidentalis,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3648,mutualism,undirected,1.5,NA,Grindelia hirsutula,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3652,mutualism,undirected,6,NA,Grindelia hirsutula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1394,mangal_node_3667,mangal_node_2186,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Syritta pipiens,species,Animalia
mangal_1394,mangal_node_3667,mangal_node_3649,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1394,mangal_node_3732,mangal_node_3717,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Megachile apicalis,species,Animalia
mangal_1394,mangal_node_3667,mangal_node_3759,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Megachile fidelis,species,Animalia
mangal_1356,mangal_node_3641,mangal_node_3648,mutualism,undirected,6.5,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3711,mangal_node_3648,mutualism,undirected,5,NA,Grindelia camporum,NA,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3641,mangal_node_3676,mutualism,undirected,1.5,NA,Convolvulus arvensis,species,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1356,mangal_node_3711,mangal_node_3676,mutualism,undirected,2,NA,Grindelia camporum,NA,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_3643,mutualism,undirected,1.5,NA,Eschscholzia californica,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1356,mangal_node_0090,mangal_node_3653,mutualism,undirected,2,NA,Unknown Plantae,NA,Plantae,Syrphus opinator,species,Animalia
mangal_1356,mangal_node_3732,mangal_node_3717,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Megachile apicalis,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_3638,mutualism,undirected,1,NA,Eschscholzia californica,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_3648,mutualism,undirected,2,NA,Eschscholzia californica,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3777,mangal_node_3648,mutualism,undirected,2,NA,Frangula californica,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_3676,mutualism,undirected,1.5,NA,Eschscholzia californica,species,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1356,mangal_node_3641,mangal_node_0090,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1356,mangal_node_3711,mangal_node_3643,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Halictus tripartitus,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_3656,mutualism,undirected,12,NA,Eschscholzia californica,species,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1356,mangal_node_3711,mangal_node_3717,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Megachile apicalis,species,Animalia
mangal_1356,mangal_node_3669,mangal_node_3638,mutualism,undirected,2,NA,Rhamnus californica,NA,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1356,mangal_node_3732,mangal_node_3648,mutualism,undirected,5,NA,Grindelia hirsutula,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3732,mangal_node_3652,mutualism,undirected,13,NA,Grindelia hirsutula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1356,mangal_node_3732,mangal_node_3676,mutualism,undirected,3,NA,Grindelia hirsutula,species,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1356,mangal_node_3660,mangal_node_0090,mutualism,undirected,3,NA,Eschscholzia californica,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1356,mangal_node_3711,mangal_node_3710,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Melissodes lupina,species,Animalia
mangal_1356,mangal_node_3699,mangal_node_3656,mutualism,undirected,1,NA,Phacelia californica,species,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1356,mangal_node_3699,mangal_node_3746,mutualism,undirected,3,NA,Phacelia californica,species,Plantae,Osmia gaudiosa,species,Animalia
mangal_1356,mangal_node_0090,mangal_node_3638,mutualism,undirected,9,NA,Unknown Plantae,NA,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1356,mangal_node_3738,mangal_node_3648,mutualism,undirected,6,NA,Atriplex lentiformis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1356,mangal_node_3711,mangal_node_3652,mutualism,undirected,15,NA,Grindelia camporum,NA,Plantae,Halictus ligatus,species,Animalia
mangal_1356,mangal_node_3738,mangal_node_3676,mutualism,undirected,4,NA,Atriplex lentiformis,species,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1356,mangal_node_3641,mangal_node_3643,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1356,mangal_node_3669,mangal_node_3653,mutualism,undirected,1,NA,Rhamnus californica,NA,Plantae,Syrphus opinator,species,Animalia
mangal_1356,mangal_node_3711,mangal_node_3645,mutualism,undirected,1,NA,Grindelia camporum,NA,Plantae,Syritta flaviventris,species,Animalia
mangal_1356,mangal_node_3738,mangal_node_2815,mutualism,undirected,3,NA,Atriplex lentiformis,species,Plantae,Lasioglossum,genus,Animalia
mangal_1350,mangal_node_3636,mangal_node_3648,mutualism,undirected,3,NA,Brassica,genus,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_0090,mutualism,undirected,1,NA,Brassica,genus,Plantae,Unknown Animalia,NA,Animalia
mangal_1350,mangal_node_3636,mangal_node_3649,mutualism,undirected,4.5,NA,Brassica,genus,Plantae,Toxomerus marginatus,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3642,mutualism,undirected,1,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1350,mangal_node_3667,mangal_node_3643,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1350,mangal_node_3753,mangal_node_3649,mutualism,undirected,4,NA,Tribulus terrestris,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3645,mutualism,undirected,4,NA,Brassica,genus,Plantae,Syritta flaviventris,species,Animalia
mangal_1350,mangal_node_3667,mangal_node_3648,mutualism,undirected,2.5,NA,Eriogonum fasciculatum,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3643,mutualism,undirected,6.5,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1350,mangal_node_3725,mangal_node_3649,mutualism,undirected,1,NA,Asclepias fascicularis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3740,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eristalis arbustorum,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3724,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eristalis stipator,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3652,mutualism,undirected,12,NA,Brassica,genus,Plantae,Halictus ligatus,species,Animalia
mangal_1350,mangal_node_3667,mangal_node_1427,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1350,mangal_node_3667,mangal_node_3649,mutualism,undirected,2.5,NA,Eriogonum fasciculatum,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_1660,mutualism,undirected,4,NA,Brassica,genus,Plantae,Eristalis tenax,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3736,mutualism,undirected,1,NA,Brassica,genus,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1350,mangal_node_3636,mangal_node_3728,mutualism,undirected,1,NA,Brassica,genus,Plantae,Ceratina nanula,species,Animalia
mangal_1357,mangal_node_3118,mangal_node_3648,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1357,mangal_node_3732,mangal_node_3643,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1357,mangal_node_3651,mangal_node_3649,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1357,mangal_node_3641,mangal_node_3657,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Sphaerophoria pyrrhina,species,Animalia
mangal_1357,mangal_node_3732,mangal_node_3652,mutualism,undirected,4.5,NA,Grindelia hirsutula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1357,mangal_node_3669,mangal_node_2186,mutualism,undirected,2,NA,Rhamnus californica,NA,Plantae,Syritta pipiens,species,Animalia
mangal_1357,mangal_node_3732,mangal_node_3710,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Melissodes lupina,species,Animalia
mangal_1357,mangal_node_3651,mangal_node_3657,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Sphaerophoria pyrrhina,species,Animalia
mangal_1357,mangal_node_3675,mangal_node_3681,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1357,mangal_node_3641,mangal_node_3648,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1357,mangal_node_3641,mangal_node_0090,mutualism,undirected,1.5,NA,Convolvulus arvensis,species,Plantae,Unknown Animalia,NA,Animalia
mangal_1357,mangal_node_3675,mangal_node_2186,mutualism,undirected,2,NA,Heteromeles arbutifolia,species,Plantae,Syritta pipiens,species,Animalia
