network_id,node_from,node_to,link_type,link_direction,link_value,link_units,taxonomy_name_from,taxonomy_rank_from,kingdom_from,taxonomy_name_to,taxonomy_rank_to,kingdom_to
mangal_1301,mangal_node_3739,mangal_node_3763,mutualism,undirected,1,NA,Silybum marianum,species,Plantae,Lasioglossum punctatoventre,species,Animalia
mangal_1301,mangal_node_3651,mangal_node_3804,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Copestylum mexicanum,species,Animalia
mangal_1301,mangal_node_3641,mangal_node_3646,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Cheilosia aenea,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3638,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1322,mangal_node_3689,mangal_node_3642,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_1427,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1322,mangal_node_3636,mangal_node_3736,mutualism,undirected,2,NA,Brassica,genus,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1322,mangal_node_3689,mangal_node_3740,mutualism,undirected,3,NA,Lepidium latifolium,species,Plantae,Eristalis arbustorum,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3724,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Eristalis stipator,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3648,mutualism,undirected,11.5,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1322,mangal_node_3636,mangal_node_3643,mutualism,undirected,2,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1322,mangal_node_3689,mangal_node_2186,mutualism,undirected,2,NA,Lepidium latifolium,species,Plantae,Syritta pipiens,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3736,mutualism,undirected,11,NA,Convolvulus arvensis,species,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1322,mangal_node_3636,mangal_node_3654,mutualism,undirected,2,NA,Brassica,genus,Plantae,Eupeodes volucris,species,Animalia
mangal_1322,mangal_node_3742,mangal_node_3638,mutualism,undirected,1,NA,Carduus pycnocephalus,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1322,mangal_node_3636,mangal_node_3642,mutualism,undirected,1,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1322,mangal_node_3689,mangal_node_3643,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1322,mangal_node_3651,mangal_node_3649,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1322,mangal_node_3689,mangal_node_3656,mutualism,undirected,2,NA,Lepidium latifolium,species,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3728,mutualism,undirected,6,NA,Convolvulus arvensis,species,Plantae,Ceratina nanula,species,Animalia
mangal_1322,mangal_node_3651,mangal_node_3648,mutualism,undirected,3,NA,Helminthotheca echioides,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3643,mutualism,undirected,16,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1322,mangal_node_3641,mangal_node_3649,mutualism,undirected,5,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1322,mangal_node_3647,mangal_node_3736,mutualism,undirected,2,NA,Centaurea solstitialis,species,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1322,mangal_node_3636,mangal_node_3657,mutualism,undirected,1,NA,Brassica,genus,Plantae,Sphaerophoria pyrrhina,species,Animalia
mangal_1385,mangal_node_3636,mangal_node_3638,mutualism,undirected,12,NA,Brassica,genus,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1385,mangal_node_3725,mangal_node_3648,mutualism,undirected,1,NA,Asclepias fascicularis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1385,mangal_node_3641,mangal_node_3676,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Lasioglossum diversopunctatum,species,Animalia
mangal_1385,mangal_node_3651,mangal_node_3643,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3647,mangal_node_3710,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Melissodes lupina,species,Animalia
mangal_1385,mangal_node_3725,mangal_node_3717,mutualism,undirected,1,NA,Asclepias fascicularis,species,Plantae,Megachile apicalis,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_3770,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Megachile coquilletti,species,Animalia
mangal_1385,mangal_node_3647,mangal_node_3648,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1385,mangal_node_3732,mangal_node_3652,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1385,mangal_node_3641,mangal_node_3643,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_3643,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3695,mangal_node_3653,mutualism,undirected,1,NA,Sambucus mexicana,NA,Plantae,Syrphus opinator,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_3726,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Hylaeus conspicuus,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_3799,mutualism,undirected,5,NA,Eriogonum fasciculatum,species,Plantae,Triepeolus,genus,Animalia
mangal_1385,mangal_node_3651,mangal_node_3648,mutualism,undirected,3,NA,Helminthotheca echioides,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_3652,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Halictus ligatus,species,Animalia
mangal_1385,mangal_node_3647,mangal_node_3643,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_2186,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Syritta pipiens,species,Animalia
mangal_1385,mangal_node_3695,mangal_node_3650,mutualism,undirected,1,NA,Sambucus mexicana,NA,Plantae,Sphaerophoria contigua,species,Animalia
mangal_1385,mangal_node_3725,mangal_node_3770,mutualism,undirected,1,NA,Asclepias fascicularis,species,Plantae,Megachile coquilletti,species,Animalia
mangal_1385,mangal_node_3641,mangal_node_3648,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1385,mangal_node_3641,mangal_node_3652,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Halictus ligatus,species,Animalia
mangal_1385,mangal_node_3636,mangal_node_3643,mutualism,undirected,2,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3725,mangal_node_3643,mutualism,undirected,1,NA,Asclepias fascicularis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1385,mangal_node_3636,mangal_node_3644,mutualism,undirected,1,NA,Brassica,genus,Plantae,Scaeva pyrastri,species,Animalia
mangal_1385,mangal_node_3732,mangal_node_3717,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Megachile apicalis,species,Animalia
mangal_1385,mangal_node_3667,mangal_node_2185,mutualism,undirected,1,NA,Eriogonum fasciculatum,species,Plantae,Sphecodes,genus,Animalia
mangal_1324,mangal_node_3636,mangal_node_3735,mutualism,undirected,1,NA,Brassica,genus,Plantae,Ceratina acantha,species,Animalia
mangal_1324,mangal_node_3641,mangal_node_3643,mutualism,undirected,4,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1324,mangal_node_3641,mangal_node_1427,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1324,mangal_node_3689,mangal_node_3649,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3740,mutualism,undirected,3,NA,Brassica,genus,Plantae,Eristalis arbustorum,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3724,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eristalis stipator,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3648,mutualism,undirected,2.5,NA,Brassica,genus,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3642,mutualism,undirected,1,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1324,mangal_node_3651,mangal_node_3643,mutualism,undirected,2,NA,Helminthotheca echioides,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1324,mangal_node_3689,mangal_node_1427,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Helophilus latifrons,species,Animalia
mangal_1324,mangal_node_3651,mangal_node_3649,mutualism,undirected,2,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1324,mangal_node_3118,mangal_node_3722,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Platycheirus stegnus,species,Animalia
mangal_1324,mangal_node_3742,mangal_node_3697,mutualism,undirected,1,NA,Carduus pycnocephalus,species,Plantae,Eucera actuosa,species,Animalia
mangal_1324,mangal_node_3651,mangal_node_3648,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1324,mangal_node_3739,mangal_node_3643,mutualism,undirected,1,NA,Silybum marianum,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_1427,mutualism,undirected,4.5,NA,Brassica,genus,Plantae,Helophilus latifrons,species,Animalia
mangal_1324,mangal_node_3641,mangal_node_3649,mutualism,undirected,8,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1324,mangal_node_3739,mangal_node_3644,mutualism,undirected,1,NA,Silybum marianum,species,Plantae,Scaeva pyrastri,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3728,mutualism,undirected,6,NA,Brassica,genus,Plantae,Ceratina nanula,species,Animalia
mangal_1324,mangal_node_3641,mangal_node_3648,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3643,mutualism,undirected,10.5,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1324,mangal_node_3118,mangal_node_3643,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_3649,mutualism,undirected,3,NA,Brassica,genus,Plantae,Toxomerus marginatus,species,Animalia
mangal_1324,mangal_node_3118,mangal_node_3649,mutualism,undirected,1,NA,Erodium cicutarium,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1324,mangal_node_3636,mangal_node_1660,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eristalis tenax,species,Animalia
mangal_1295,mangal_node_3641,mangal_node_3648,mutualism,undirected,18,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1295,mangal_node_3641,mangal_node_3643,mutualism,undirected,17,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1295,mangal_node_3803,mangal_node_3643,mutualism,undirected,1,NA,Croton setigerus,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1295,mangal_node_3641,mangal_node_3649,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1295,mangal_node_3803,mangal_node_3649,mutualism,undirected,1,NA,Croton setigerus,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3642,mutualism,undirected,1,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_1427,mutualism,undirected,1,NA,Brassica,genus,Plantae,Helophilus latifrons,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3710,mutualism,undirected,1,NA,Brassica,genus,Plantae,Melissodes lupina,species,Animalia
mangal_1327,mangal_node_3689,mangal_node_3645,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Syritta flaviventris,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3722,mutualism,undirected,1,NA,Brassica,genus,Plantae,Platycheirus stegnus,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3638,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1327,mangal_node_3689,mangal_node_3642,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3649,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3656,mutualism,undirected,3,NA,Brassica,genus,Plantae,Sphaerophoria sulphuripes,species,Animalia
mangal_1327,mangal_node_3689,mangal_node_3654,mutualism,undirected,1,NA,Lepidium latifolium,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3691,mutualism,undirected,4,NA,Brassica,genus,Plantae,Allograpta exotica,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3642,mutualism,undirected,3,NA,Convolvulus arvensis,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_2186,mutualism,undirected,2,NA,Brassica,genus,Plantae,Syritta pipiens,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3644,mutualism,undirected,1,NA,Brassica,genus,Plantae,Scaeva pyrastri,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3654,mutualism,undirected,5,NA,Brassica,genus,Plantae,Eupeodes volucris,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3728,mutualism,undirected,8,NA,Convolvulus arvensis,species,Plantae,Ceratina nanula,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3648,mutualism,undirected,5,NA,Convolvulus arvensis,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3643,mutualism,undirected,3,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3736,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1327,mangal_node_3636,mangal_node_3645,mutualism,undirected,5,NA,Brassica,genus,Plantae,Syritta flaviventris,species,Animalia
mangal_1327,mangal_node_3743,mangal_node_3654,mutualism,undirected,1,NA,Rubus rigidus,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1327,mangal_node_3641,mangal_node_3691,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Allograpta exotica,species,Animalia
mangal_1376,mangal_node_3660,mangal_node_3643,mutualism,undirected,6,NA,Eschscholzia californica,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3648,mutualism,undirected,1.5,NA,Brassica,genus,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3642,mutualism,undirected,2.5,NA,Brassica,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_3642,mutualism,undirected,8,NA,Achillea millefolium,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3675,mangal_node_3642,mutualism,undirected,1,NA,Heteromeles arbutifolia,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3660,mangal_node_3639,mutualism,undirected,3,NA,Eschscholzia californica,species,Plantae,Bombus melanopygus,species,Animalia
mangal_1376,mangal_node_3800,mangal_node_1609,mutualism,undirected,3,NA,Centaurea cyanus,species,Plantae,Melissodes agilis,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_3643,mutualism,undirected,4,NA,Helminthotheca echioides,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_3698,mangal_node_3643,mutualism,undirected,1,NA,Calendula officinalis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_3649,mutualism,undirected,3,NA,Helminthotheca echioides,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3649,mutualism,undirected,2,NA,Foeniculum vulgare,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3653,mutualism,undirected,1,NA,Brassica,genus,Plantae,Syrphus opinator,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3654,mutualism,undirected,1,NA,Raphanus raphanistrum,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3648,mutualism,undirected,1,NA,Lotus corniculatus,species,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3642,mutualism,undirected,2,NA,Raphanus raphanistrum,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3674,mangal_node_3642,mutualism,undirected,2,NA,Polygonum arenastrum,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3815,mangal_node_3642,mutualism,undirected,5,NA,Alyssum,genus,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3659,mangal_node_3639,mutualism,undirected,3,NA,Salvia,genus,Plantae,Bombus melanopygus,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3643,mutualism,undirected,6.666666666667,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_0998,mangal_node_3643,mutualism,undirected,1,NA,Anthemis cotula,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3643,mutualism,undirected,2,NA,Foeniculum vulgare,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_3649,mutualism,undirected,5,NA,Achillea millefolium,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3638,mutualism,undirected,1,NA,Brassica,genus,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3700,mutualism,undirected,2,NA,Lotus corniculatus,species,Plantae,Megachile gentilis,species,Animalia
mangal_1376,mangal_node_0998,mangal_node_3642,mutualism,undirected,3,NA,Anthemis cotula,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3642,mutualism,undirected,2,NA,Foeniculum vulgare,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_0998,mangal_node_3652,mutualism,undirected,1,NA,Anthemis cotula,species,Plantae,Halictus ligatus,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_1609,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Melissodes agilis,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_3643,mutualism,undirected,2,NA,Achillea millefolium,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_2186,mutualism,undirected,1,NA,Achillea millefolium,species,Plantae,Syritta pipiens,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3649,mutualism,undirected,1,NA,Lotus corniculatus,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_3693,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Melissodes robustior,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3645,mutualism,undirected,1,NA,Raphanus raphanistrum,species,Plantae,Syritta flaviventris,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3657,mutualism,undirected,1,NA,Foeniculum vulgare,species,Plantae,Sphaerophoria pyrrhina,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_3681,mutualism,undirected,1,NA,Achillea millefolium,species,Plantae,Hylaeus mesillae,species,Animalia
mangal_1376,mangal_node_3660,mangal_node_3665,mutualism,undirected,2.5,NA,Eschscholzia californica,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_3659,mangal_node_3665,mutualism,undirected,1,NA,Salvia,genus,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_3732,mangal_node_3787,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Megachile montivaga,species,Animalia
mangal_1376,mangal_node_3815,mangal_node_3648,mutualism,undirected,3,NA,Alyssum,genus,Plantae,Lasioglossum incompletum,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_3642,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3642,mutualism,undirected,1,NA,Lotus corniculatus,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3713,mangal_node_3642,mutualism,undirected,8,NA,Lobularia maritima,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_1609,mutualism,undirected,1,NA,Brassica,genus,Plantae,Melissodes agilis,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3643,mutualism,undirected,1,NA,Raphanus raphanistrum,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_3732,mangal_node_3643,mutualism,undirected,2,NA,Grindelia hirsutula,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1376,mangal_node_0982,mangal_node_3663,mutualism,undirected,1,NA,Achillea millefolium,species,Plantae,Ceriana tridens,species,Animalia
mangal_1376,mangal_node_3667,mangal_node_3649,mutualism,undirected,2,NA,Eriogonum fasciculatum,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_3660,mangal_node_3736,mutualism,undirected,1,NA,Eschscholzia californica,species,Plantae,Ceratina dallatorreana,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3740,mutualism,undirected,1,NA,Foeniculum vulgare,species,Plantae,Eristalis arbustorum,species,Animalia
mangal_1376,mangal_node_3698,mangal_node_3664,mutualism,undirected,1,NA,Calendula officinalis,species,Plantae,Megachile onobrychidis,NA,Animalia
mangal_1376,mangal_node_3636,mangal_node_3681,mutualism,undirected,1,NA,Brassica,genus,Plantae,Hylaeus mesillae,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3665,mutualism,undirected,2,NA,Raphanus raphanistrum,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_3705,mangal_node_3665,mutualism,undirected,2,NA,Melilotus officinalis,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3718,mutualism,undirected,1.5,NA,Lotus corniculatus,species,Plantae,Megachile angelarum,species,Animalia
mangal_1376,mangal_node_3800,mangal_node_3717,mutualism,undirected,1,NA,Centaurea cyanus,species,Plantae,Megachile apicalis,species,Animalia
mangal_1376,mangal_node_3636,mangal_node_3691,mutualism,undirected,1,NA,Brassica,genus,Plantae,Allograpta exotica,species,Animalia
mangal_1376,mangal_node_3651,mangal_node_3665,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_2515,mangal_node_3665,mutualism,undirected,1,NA,Lotus corniculatus,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_0998,mangal_node_2866,mutualism,undirected,1,NA,Anthemis cotula,species,Plantae,Nomada,genus,Animalia
mangal_1376,mangal_node_3713,mangal_node_3649,mutualism,undirected,1,NA,Lobularia maritima,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1376,mangal_node_0998,mangal_node_3650,mutualism,undirected,1,NA,Anthemis cotula,species,Plantae,Sphaerophoria contigua,species,Animalia
mangal_1376,mangal_node_3696,mangal_node_3654,mutualism,undirected,1,NA,Foeniculum vulgare,species,Plantae,Eupeodes volucris,species,Animalia
mangal_1376,mangal_node_3815,mangal_node_3677,mutualism,undirected,1,NA,Alyssum,genus,Plantae,Ceratina arizonensis,species,Animalia
mangal_1376,mangal_node_3290,mangal_node_3706,mutualism,undirected,2,NA,Raphanus raphanistrum,species,Plantae,Bombus californicus,species,Animalia
mangal_1376,mangal_node_3732,mangal_node_3665,mutualism,undirected,1,NA,Grindelia hirsutula,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_3816,mangal_node_3665,mutualism,undirected,1,NA,Physalis philadelphica,species,Plantae,Bombus vosnesenskii,species,Animalia
mangal_1376,mangal_node_3659,mangal_node_3782,mutualism,undirected,1,NA,Salvia,genus,Plantae,Osmia granulosa,species,Animalia
mangal_1325,mangal_node_3641,mangal_node_3638,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Eupeodes fumipennis,species,Animalia
mangal_1325,mangal_node_3641,mangal_node_3643,mutualism,undirected,5,NA,Convolvulus arvensis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1325,mangal_node_3636,mangal_node_1427,mutualism,undirected,1,NA,Brassica,genus,Plantae,Helophilus latifrons,species,Animalia
mangal_1325,mangal_node_3636,mangal_node_3735,mutualism,undirected,1,NA,Brassica,genus,Plantae,Ceratina acantha,species,Animalia
mangal_1325,mangal_node_3647,mangal_node_3643,mutualism,undirected,12,NA,Centaurea solstitialis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1325,mangal_node_3641,mangal_node_3649,mutualism,undirected,2,NA,Convolvulus arvensis,species,Plantae,Toxomerus marginatus,species,Animalia
mangal_1325,mangal_node_3651,mangal_node_3664,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Megachile onobrychidis,NA,Animalia
mangal_1325,mangal_node_3641,mangal_node_3728,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Ceratina nanula,species,Animalia
mangal_1325,mangal_node_3636,mangal_node_3643,mutualism,undirected,37,NA,Brassica,genus,Plantae,Halictus tripartitus,species,Animalia
mangal_1325,mangal_node_3817,mangal_node_3643,mutualism,undirected,2,NA,Symphoricarpos mollis,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1325,mangal_node_3647,mangal_node_3733,mutualism,undirected,2,NA,Centaurea solstitialis,species,Plantae,Diadasia enavata,species,Animalia
mangal_1325,mangal_node_3647,mangal_node_3717,mutualism,undirected,3,NA,Centaurea solstitialis,species,Plantae,Megachile apicalis,species,Animalia
mangal_1325,mangal_node_3762,mangal_node_3642,mutualism,undirected,1,NA,Malva neglecta,species,Plantae,Paragus haemorrhous,species,Animalia
mangal_1325,mangal_node_3651,mangal_node_3643,mutualism,undirected,3,NA,Helminthotheca echioides,species,Plantae,Halictus tripartitus,species,Animalia
mangal_1325,mangal_node_3647,mangal_node_3710,mutualism,undirected,1,NA,Centaurea solstitialis,species,Plantae,Melissodes lupina,species,Animalia
mangal_1325,mangal_node_3636,mangal_node_3717,mutualism,undirected,1,NA,Brassica,genus,Plantae,Megachile apicalis,species,Animalia
mangal_1325,mangal_node_3641,mangal_node_3804,mutualism,undirected,1,NA,Convolvulus arvensis,species,Plantae,Copestylum mexicanum,species,Animalia
mangal_1325,mangal_node_3651,mangal_node_3733,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Diadasia enavata,species,Animalia
mangal_1325,mangal_node_3651,mangal_node_3717,mutualism,undirected,1,NA,Helminthotheca echioides,species,Plantae,Megachile apicalis,species,Animalia
